Movie_ID,Movie_Name,Rating,Votes,Meta_score,PG_Rating,Year,Duration,Director,Director_ID
1644,The Champ,,0,0,,0,,,0
1645,Dr. Jekyll and Mr. Hyde,,0,0,,0,,,0
1646,The Sin of Madelon Claudet,,0,0,,0,,,0
1647,Transatlantic,,0,0,,0,,,0
1648,Shanghai Express,,0,0,,0,,,0
1649,Bad Girl,,0,0,,0,,,0
1650,Grand Hotel,,0,0,,0,,,0
1651,Flowers and Trees,,0,0,,0,,,0
1652,The Music Box,,0,0,,0,,,0
1653,Wrestling Swordfish,,0,0,,0,,,0
1654,The Private Life of Henry VIII,,0,0,,0,,,0
1655,Morning Glory,,0,0,,0,,,0
1656,Cavalcade,,0,0,,0,,,0
1657,A Farewell to Arms,,0,0,,0,,,0
1658,The Three Little Pigs,,0,0,,0,,,0
1659,So This Is Harris,,0,0,,0,,,0
1660,Krakatoa,,0,0,,0,,,0
1661,One Way Passage,,0,0,,0,,,0
1662,It Happened One Night,,0,0,,0,,,0
1663,The Merry Widow,,0,0,,0,,,0
1664,Viva Villa!,,0,0,,0,,,0
1665,Cleopatra,,0,0,,0,,,0
1666,Eskimo,,0,0,,0,,,0
1667,One Night of Love,,0,0,,0,,,0
1668,The Gay Divorcee,,0,0,,0,,,0
1669,The Tortoise and the Hare,,0,0,,0,,,0
1670,La Cucaracha,,0,0,,0,,,0
1671,City of Wax,,0,0,,0,,,0
1672,Manhattan Melodrama,,0,0,,0,,,0
1673,The Informer,,0,0,,0,,,0
1674,Dangerous,,0,0,,0,,,0
1675,The Dark Angel,,0,0,,0,,,0
1676,The Lives of a Bengal Lancer,,0,0,,0,,,0
1677,A Midsummer Night's Dream,,0,0,,0,,,0
1678,Broadway Melody of 1936;,,0,0,,0,,,0
1679,Gold Diggers of 1935,,0,0,,0,,,0
1680,Mutiny on the Bounty,,0,0,,0,,,0
1681,Three Orphan Kittens,,0,0,,0,,,0
1682,How to Sleep,,0,0,,0,,,0
1683,Wings over Mt. Everest,,0,0,,0,,,0
1684,Naughty Marietta,,0,0,,0,,,0
1685,The Scoundrel,,0,0,,0,,,0
1686,The Story of Louis Pasteur,,0,0,,0,,,0
1687,Come and Get It,,0,0,,0,,,0
1688,The Great Ziegfeld,,0,0,,0,,,0
1689,Anthony Adverse,,0,0,,0,,,0
1690,Dodsworth,,0,0,,0,,,0
1691,The Charge of the Light Brigade,,0,0,,0,,,0
1692,Mr. Deeds Goes to Town,,0,0,,0,,,0
1693,Swing Time,,0,0,,0,,,0
1694,The Country Cousin,,0,0,,0,,,0
1695,Give Me Liberty,,0,0,,0,,,0
1696,Bored of Education,,0,0,,0,,,0
1697,The Public Pays,,0,0,,0,,,0
1698,San Francisco,,0,0,,0,,,0
1699,Captains Courageous,,0,0,,0,,,0
1700,The Life of Emile Zola,,0,0,,0,,,0
1701,The Good Earth,,0,0,,0,,,0
1702,In Old Chicago,,0,0,,0,,,0
1703,Lost Horizon,,0,0,,0,,,0
1704,A Damsel in Distress,,0,0,,0,,,0
1705,The Awful Truth,,0,0,,0,,,0
1706,One Hundred Men and a Girl,,0,0,,0,,,0
1707,Waikiki Wedding,,0,0,,0,,,0
1708,The Old Mill,,0,0,,0,,,0
1709,Penny Wisdom,,0,0,,0,,,0
1710,The Private Life of the Gannets,,0,0,,0,,,0
1711,Torture Money,,0,0,,0,,,0
1712,The Hurricane,,0,0,,0,,,0
1713,Boys Town,,0,0,,0,,,0
1714,Kentucky,,0,0,,0,,,0
1715,Jezebel,,0,0,,0,,,0
1716,The Adventures of Robin Hood,,0,0,,0,,,0
1717,The Great Waltz,,0,0,,0,,,0
1718,You Can't Take It with You,,0,0,,0,,,0
1719,Alexander's Ragtime Band,,0,0,,0,,,0
1720,The Big Broadcast of 1938,,0,0,,0,,,0
1721,Ferdinand the Bull,,0,0,,0,,,0
1722,That Mothers Might Live,,0,0,,0,,,0
1723,Declaration of Independence,,0,0,,0,,,0
1724,The Cowboy and the Lady,,0,0,,0,,,0
1725,Pygmalion,,0,0,,0,,,0
1726,"Goodbye, Mr. Chips",,0,0,,0,,,0
1727,Stagecoach,,0,0,,0,,,0
1728,Gone with the Wind,,0,0,,0,,,0
1729,Wuthering Heights,,0,0,,0,,,0
1730,The Wizard of Oz,,0,0,,0,,,0
1731,The Ugly Duckling,,0,0,,0,,,0
1732,Busy Little Bears,,0,0,,0,,,0
1733,Sons of Liberty,,0,0,,0,,,0
1734,When Tomorrow Comes,,0,0,,0,,,0
1735,The Rains Came,,0,0,,0,,,0
1736,Mr. Smith Goes to Washington,,0,0,,0,,,0
1737,The Philadelphia Story,,0,0,,0,,,0
1738,The Westerner,,0,0,,0,,,0
1739,Kitty Foyle,,0,0,,0,,,0
1740,The Grapes of Wrath,,0,0,,0,,,0
1741,Pride and Prejudice,,0,0,,0,,,0
1742,The Thief of Bagdad,,0,0,,0,,,0
1743,Rebecca,,0,0,,0,,,0
1744,North West Mounted Police,,0,0,,0,,,0
1745,Tin Pan Alley,,0,0,,0,,,0
1746,The Milky Way,,0,0,,0,,,0
1747,Quicker 'N a Wink,,0,0,,0,,,0
1748,"Teddy, the Rough Rider",,0,0,,0,,,0
1749,Strike Up the Band,,0,0,,0,,,0
1750,The Great McGinty,,0,0,,0,,,0
1751,"Arise, My Love",,0,0,,0,,,0
1752,Sergeant York,,0,0,,0,,,0
1753,How Green Was My Valley,,0,0,,0,,,0
1754,Suspicion,,0,0,,0,,,0
1755,The Great Lie,,0,0,,0,,,0
1756,Blossoms in the Dust,,0,0,,0,,,0
1757,Blood and Sand,,0,0,,0,,,0
1758,Churchill's Island,,0,0,,0,,,0
1759,All That Money Can Buy,,0,0,,0,,,0
1760,Dumbo,,0,0,,0,,,0
1761,Lady Be Good,,0,0,,0,,,0
1762,Lend a Paw,,0,0,,0,,,0
1763,Of Pups and Puzzles,,0,0,,0,,,0
1764,Main Street on the March!,,0,0,,0,,,0
1765,That Hamilton Woman,,0,0,,0,,,0
1766,I Wanted Wings,,0,0,,0,,,0
1767,Here Comes Mr. Jordan,,0,0,,0,,,0
1768,Yankee Doodle Dandy,,0,0,,0,,,0
1769,Johnny Eager,,0,0,,0,,,0
1770,Mrs. Miniver,,0,0,,0,,,0
1771,This above All,,0,0,,0,,,0
1772,My Gal Sal,,0,0,,0,,,0
1773,The Black Swan,,0,0,,0,,,0
1774,The Battle of Midway,,0,0,,0,,,0
1775,Kokoda Front Line!,,0,0,,0,,,0
1776,Moscow Strikes Back,,0,0,,0,,,0
1777,Prelude to War,,0,0,,0,,,0
1778,The Pride of the Yankees,,0,0,,0,,,0
1779,"Now, Voyager",,0,0,,0,,,0
1780,Holiday Inn,,0,0,,0,,,0
1781,Der Fuehrer's Face,,0,0,,0,,,0
1782,Speaking of Animals and Their Families,,0,0,,0,,,0
1783,Beyond the Line of Duty,,0,0,,0,,,0
1784,Reap the Wild Wind,,0,0,,0,,,0
1785,The Invaders,,0,0,,0,,,0
1786,Woman of the Year,,0,0,,0,,,0
1787,Watch on the Rhine,,0,0,,0,,,0
1788,The More the Merrier,,0,0,,0,,,0
1789,The Song of Bernadette,,0,0,,0,,,0
1790,For Whom the Bell Tolls,,0,0,,0,,,0
1791,Phantom of the Opera,,0,0,,0,,,0
1792,Desert Victory,,0,0,,0,,,0
1793,December 7th,,0,0,,0,,,0
1794,Air Force,,0,0,,0,,,0
1795,This Is the Army,,0,0,,0,,,0
1796,"Hello, Frisco, Hello",,0,0,,0,,,0
1797,Yankee Doodle Mouse,,0,0,,0,,,0
1798,Amphibious Fighters,,0,0,,0,,,0
1799,Heavenly Music,,0,0,,0,,,0
1800,This Land Is Mine,,0,0,,0,,,0
1801,Crash Dive,,0,0,,0,,,0
1802,The Human Comedy,,0,0,,0,,,0
1803,Princess O'Rourke,,0,0,,0,,,0
1804,Going My Way,,0,0,,0,,,0
1805,Gaslight,,0,0,,0,,,0
1806,None but the Lonely Heart,,0,0,,0,,,0
1807,Wilson,,0,0,,0,,,0
1808,Laura,,0,0,,0,,,0
1809,The Fighting Lady,,0,0,,0,,,0
1810,With the Marines at Tarawa,,0,0,,0,,,0
1811,Since You Went Away,,0,0,,0,,,0
1812,Cover Girl,,0,0,,0,,,0
1813,Mouse Trouble,,0,0,,0,,,0
1814,Who's Who in Animal Land,,0,0,,0,,,0
1815,I Won't Play,,0,0,,0,,,0
1816,Thirty Seconds over Tokyo,,0,0,,0,,,0
1817,The Lost Weekend,,0,0,,0,,,0
1818,A Tree Grows in Brooklyn,,0,0,,0,,,0
1819,Mildred Pierce,,0,0,,0,,,0
1820,National Velvet,,0,0,,0,,,0
1821,Blood on the Sun,,0,0,,0,,,0
1822,Frenchman's Creek,,0,0,,0,,,0
1823,The Picture of Dorian Gray,,0,0,,0,,,0
1824,Leave Her to Heaven,,0,0,,0,,,0
1825,The True Glory,,0,0,,0,,,0
1826,Hitler Lives?,,0,0,,0,,,0
1827,Spellbound,,0,0,,0,,,0
1828,Anchors Aweigh,,0,0,,0,,,0
1829,State Fair,,0,0,,0,,,0
1830,Quiet Please!,,0,0,,0,,,0
1831,Stairway to Light,,0,0,,0,,,0
1832,Star in the Night,,0,0,,0,,,0
1833,The Bells of St. Mary's,,0,0,,0,,,0
1834,Wonder Man,,0,0,,0,,,0
1835,The House on 92nd Street,,0,0,,0,,,0
1836,Marie-Louise,,0,0,,0,,,0
1837,The Best Years of Our Lives,,0,0,,0,,,0
1838,To Each His Own,,0,0,,0,,,0
1839,The Razor's Edge,,0,0,,0,,,0
1840,Anna and the King of Siam,,0,0,,0,,,0
1841,The Yearling,,0,0,,0,,,0
1842,Seeds of Destiny,,0,0,,0,,,0
1843,The Jolson Story,,0,0,,0,,,0
1844,The Harvey Girls,,0,0,,0,,,0
1845,The Cat Concerto,,0,0,,0,,,0
1846,Facing Your Danger,,0,0,,0,,,0
1847,A Boy and His Dog,,0,0,,0,,,0
1848,Blithe Spirit,,0,0,,0,,,0
1849,Vacation from Marriage,,0,0,,0,,,0
1850,The Seventh Veil,,0,0,,0,,,0
1851,A Double Life,,0,0,,0,,,0
1852,Miracle on 34th Street,,0,0,,0,,,0
1853,The Farmer's Daughter,,0,0,,0,,,0
1854,Gentleman's Agreement,,0,0,,0,,,0
1855,Great Expectations,,0,0,,0,,,0
1856,Black Narcissus,,0,0,,0,,,0
1857,Design for Death,,0,0,,0,,,0
1858,First Steps,,0,0,,0,,,0
1859,Body and Soul,,0,0,,0,,,0
1860,Mother Wore Tights,,0,0,,0,,,0
1861,Song of the South,,0,0,,0,,,0
1862,Tweetie Pie,,0,0,,0,,,0
1863,Good-bye Miss Turlock,,0,0,,0,,,0
1864,Climbing the Matterhorn,,0,0,,0,,,0
1865,Green Dolphin Street,,0,0,,0,,,0
1866,The Bachelor and the Bobby-Soxer,,0,0,,0,,,0
1867,Hamlet,,0,0,,0,,,0
1868,The Treasure of the Sierra Madre,,0,0,,0,,,0
1869,Johnny Belinda,,0,0,,0,,,0
1870,Key Largo,,0,0,,0,,,0
1871,The Red Shoes,,0,0,,0,,,0
1872,The Naked City,,0,0,,0,,,0
1873,Joan of Arc,,0,0,,0,,,0
1874,The Secret Land,,0,0,,0,,,0
1875,Toward Independence,,0,0,,0,,,0
1876,Easter Parade,,0,0,,0,,,0
1877,The Paleface,,0,0,,0,,,0
1878,The Little Orphan,,0,0,,0,,,0
1879,Symphony of a City,,0,0,,0,,,0
1880,Seal Island,,0,0,,0,,,0
1881,The Snake Pit,,0,0,,0,,,0
1882,Portrait of Jennie,,0,0,,0,,,0
1883,The Search,,0,0,,0,,,0
1884,All the King's Men,,0,0,,0,,,0
1885,Twelve O'Clock High,,0,0,,0,,,0
1886,The Heiress,,0,0,,0,,,0
1887,Battleground,,0,0,,0,,,0
1888,She Wore a Yellow Ribbon,,0,0,,0,,,0
1889,The Adventures of Don Juan,,0,0,,0,,,0
1890,A Letter to Three Wives,,0,0,,0,,,0
1891,Daybreak in Udi,,0,0,,0,,,0
1892,A Chance to Live,,0,0,,0,,,0
1893,So Much for So Little,,0,0,,0,,,0
1894,Champion,,0,0,,0,,,0
1895,On the Town,,0,0,,0,,,0
1896,Neptune's Daughter,,0,0,,0,,,0
1897,For Scent-Imental Reasons,,0,0,,0,,,0
1898,Aquatic House-Party,,0,0,,0,,,0
1899,Van Gogh,,0,0,,0,,,0
1900,Mighty Joe Young,,0,0,,0,,,0
1901,The Stratton Story,,0,0,,0,,,0
1902,Cyrano de Bergerac,,0,0,,0,,,0
1903,All about Eve,,0,0,,0,,,0
1904,Born Yesterday,,0,0,,0,,,0
1905,Harvey,,0,0,,0,,,0
1906,Sunset Blvd.,,0,0,,0,,,0
1907,Samson and Delilah,,0,0,,0,,,0
1908,The Third Man,,0,0,,0,,,0
1909,King Solomon's Mines,,0,0,,0,,,0
1910,The Titan: Story of Michelangelo,,0,0,,0,,,0
1911,Why Korea?,,0,0,,0,,,0
1912,Annie Get Your Gun,,0,0,,0,,,0
1913,"Captain Carey, U.S.A.",,0,0,,0,,,0
1914,Gerald McBoing-Boing,,0,0,,0,,,0
1915,Grandad of Races,,0,0,,0,,,0
1916,In Beaver Valley,,0,0,,0,,,0
1917,Destination Moon,,0,0,,0,,,0
1918,Panic in the Streets,,0,0,,0,,,0
1919,The African Queen,,0,0,,0,,,0
1920,A Streetcar Named Desire,,0,0,,0,,,0
1921,An American in Paris,,0,0,,0,,,0
1922,Kon-Tiki,,0,0,,0,,,0
1923,Benjy,,0,0,,0,,,0
1924,Here Comes the Groom,,0,0,,0,,,0
1925,The Two Mouseketeers,,0,0,,0,,,0
1926,World of Kids,,0,0,,0,,,0
1927,Nature's Half Acre,,0,0,,0,,,0
1928,The Great Caruso,,0,0,,0,,,0
1929,When Worlds Collide,,0,0,,0,,,0
1930,Seven Days to Noon,,0,0,,0,,,0
1931,High Noon,,0,0,,0,,,0
1932,Viva Zapata!,,0,0,,0,,,0
1933,"Come Back, Little Sheba",,0,0,,0,,,0
1934,The Bad and the Beautiful,,0,0,,0,,,0
1935,Moulin Rouge,,0,0,,0,,,0
1936,The Quiet Man,,0,0,,0,,,0
1937,The Sea around Us,,0,0,,0,,,0
1938,Neighbours,,0,0,,0,,,0
1939,With a Song in My Heart,,0,0,,0,,,0
1940,The Greatest Show on Earth,,0,0,,0,,,0
1941,Johann Mouse,,0,0,,0,,,0
1942,Light in the Window: The Art of Vermeer,,0,0,,0,,,0
1943,Water Birds,,0,0,,0,,,0
1944,Breaking the Sound Barrier,,0,0,,0,,,0
1945,Plymouth Adventure,,0,0,,0,,,0
1946,The Lavender Hill Mob,,0,0,,0,,,0
1947,Stalag 17,,0,0,,0,,,0
1948,From Here to Eternity,,0,0,,0,,,0
1949,Roman Holiday,,0,0,,0,,,0
1950,Julius Caesar,,0,0,,0,,,0
1951,The Robe,,0,0,,0,,,0
1952,Shane,,0,0,,0,,,0
1953,The Living Desert,,0,0,,0,,,0
1954,The Alaskan Eskimo,,0,0,,0,,,0
1955,Lili,,0,0,,0,,,0
1956,Call Me Madam,,0,0,,0,,,0
1957,Calamity Jane,,0,0,,0,,,0
1958,"Toot, Whistle, Plunk and Boom",,0,0,,0,,,0
1959,The Merry Wives of Windsor Overture,,0,0,,0,,,0
1960,Bear Country,,0,0,,0,,,0
1961,The War of the Worlds,,0,0,,0,,,0
1962,On the Waterfront,,0,0,,0,,,0
1963,The Barefoot Contessa,,0,0,,0,,,0
1964,The Country Girl,,0,0,,0,,,0
1965,"20,000 Leagues under the Sea",,0,0,,0,,,0
1966,Three Coins in the Fountain,,0,0,,0,,,0
1967,Sabrina,,0,0,,0,,,0
1968,Gate of Hell,,0,0,,0,,,0
1969,The Vanishing Prairie,,0,0,,0,,,0
1970,Thursday's Children,,0,0,,0,,,0
1971,The High and the Mighty,,0,0,,0,,,0
1972,Seven Brides for Seven Brothers,,0,0,,0,,,0
1973,When Magoo Flew,,0,0,,0,,,0
1974,This Mechanical Age,,0,0,,0,,,0
1975,A Time Out of War,,0,0,,0,,,0
1976,The Glenn Miller Story,,0,0,,0,,,0
1977,Broken Lance,,0,0,,0,,,0
1978,Marty,,0,0,,0,,,0
1979,Mister Roberts,,0,0,,0,,,0
1980,The Rose Tattoo,,0,0,,0,,,0
1981,East of Eden,,0,0,,0,,,0
1982,Picnic,,0,0,,0,,,0
1983,To Catch a Thief,,0,0,,0,,,0
1984,I'll Cry Tomorrow,,0,0,,0,,,0
1985,Love Is a Many-Splendored Thing,,0,0,,0,,,0
1986,Helen Keller in Her Story,,0,0,,0,,,0
1987,Men against the Arctic,,0,0,,0,,,0
1988,Oklahoma!,,0,0,,0,,,0
1989,Speedy Gonzales,,0,0,,0,,,0
1990,Survival City,,0,0,,0,,,0
1991,The Face of Lincoln,,0,0,,0,,,0
1992,The Bridges at Toko-Ri,,0,0,,0,,,0
1993,Love Me or Leave Me,,0,0,,0,,,0
1994,Interrupted Melody,,0,0,,0,,,0
1995,The King and I,,0,0,,0,,,0
1996,Lust for Life,,0,0,,0,,,0
1997,Anastasia,,0,0,,0,,,0
1998,Written on the Wind,,0,0,,0,,,0
1999,Somebody Up There Likes Me,,0,0,,0,,,0
2000,Around the World in 80 Days,,0,0,,0,,,0
2001,The Solid Gold Cadillac,,0,0,,0,,,0
2002,Giant,,0,0,,0,,,0
2003,The Silent World,,0,0,,0,,,0
2004,The True Story of the Civil War,,0,0,,0,,,0
2005,La Strada,,0,0,,0,,,0
2006,Mister Magoo's Puddle Jumper,,0,0,,0,,,0
2007,Crashing the Water Barrier,,0,0,,0,,,0
2008,The Bespoke Overcoat,,0,0,,0,,,0
2009,The Ten Commandments,,0,0,,0,,,0
2010,The Brave One,,0,0,,0,,,0
2011,The Red Balloon,,0,0,,0,,,0
2012,The Bridge on the River Kwai,,0,0,,0,,,0
2013,Sayonara,,0,0,,0,,,0
2014,The Three Faces of Eve,,0,0,,0,,,0
2015,Les Girls,,0,0,,0,,,0
2016,Albert Schweitzer,,0,0,,0,,,0
2017,The Nights of Cabiria,,0,0,,0,,,0
2018,The Joker Is Wild,,0,0,,0,,,0
2019,Birds Anonymous,,0,0,,0,,,0
2020,The Wetback Hound,,0,0,,0,,,0
2021,The Enemy Below,,0,0,,0,,,0
2022,Designing Woman,,0,0,,0,,,0
2023,Separate Tables,,0,0,,0,,,0
2024,The Big Country,,0,0,,0,,,0
2025,I Want to Live!,,0,0,,0,,,0
2026,Gigi,,0,0,,0,,,0
2027,The Defiant Ones,,0,0,,0,,,0
2028,White Wilderness,,0,0,,0,,,0
2029,Ama Girls,,0,0,,0,,,0
2030,My Uncle,,0,0,,0,,,0
2031,The Old Man and the Sea,,0,0,,0,,,0
2032,Knighty Knight Bugs,,0,0,,0,,,0
2033,Grand Canyon,,0,0,,0,,,0
2034,South Pacific,,0,0,,0,,,0
2035,tom thumb,,0,0,,0,,,0
2036,Room at the Top,,0,0,,0,,,0
2037,The Diary of Anne Frank,,0,0,,0,,,0
2038,Serengeti Shall Not Die,,0,0,,0,,,0
2039,Black Orpheus,,0,0,,0,,,0
2040,Porgy and Bess,,0,0,,0,,,0
2041,A Hole in the Head,,0,0,,0,,,0
2042,Moonbird,,0,0,,0,,,0
2043,The Golden Fish,,0,0,,0,,,0
2044,Pillow Talk,,0,0,,0,,,0
2045,Elmer Gantry,,0,0,,0,,,0
2046,Spartacus,,0,0,,0,,,0
2047,Butterfield 8,,0,0,,0,,,0
2048,Sons and Lovers,,0,0,,0,,,0
2049,The Facts of Life,,0,0,,0,,,0
2050,The Horse with the Flying Tail,,0,0,,0,,,0
2051,Giuseppina,,0,0,,0,,,0
2052,The Virgin Spring,,0,0,,0,,,0
2053,Exodus,,0,0,,0,,,0
2054,Song without End (The Story of Franz Liszt),,0,0,,0,,,0
2055,Never on Sunday,,0,0,,0,,,0
2056,Munro,,0,0,,0,,,0
2057,Day of the Painter,,0,0,,0,,,0
2058,The Alamo,,0,0,,0,,,0
2059,The Time Machine,,0,0,,0,,,0
2060,Judgment at Nuremberg,,0,0,,0,,,0
2061,Two Women,,0,0,,0,,,0
2062,The Hustler,,0,0,,0,,,0
2063,La Dolce Vita,,0,0,,0,,,0
2064,Le Ciel et la Boue (Sky Above and Mud Beneath),,0,0,,0,,,0
2065,Project Hope,,0,0,,0,,,0
2066,Through a Glass Darkly,,0,0,,0,,,0
2067,Ersatz (The Substitute),,0,0,,0,,,0
2068,Seawards the Great Ships,,0,0,,0,,,0
2069,The Guns of Navarone,,0,0,,0,,,0
2070,Splendor in the Grass,,0,0,,0,,,0
2071,Sweet Bird of Youth,,0,0,,0,,,0
2072,The Miracle Worker,,0,0,,0,,,0
2073,The Longest Day,,0,0,,0,,,0
2074,What Ever Happened to Baby Jane?,,0,0,,0,,,0
2075,The Wonderful World of the Brothers Grimm,,0,0,,0,,,0
2076,Black Fox,,0,0,,0,,,0
2077,Dylan Thomas,,0,0,,0,,,0
2078,Sundays and Cybele,,0,0,,0,,,0
2079,Meredith Willson's The Music Man,,0,0,,0,,,0
2080,Days of Wine and Roses,,0,0,,0,,,0
2081,The Hole,,0,0,,0,,,0
2082,Heureux Anniversaire (Happy Anniversary),,0,0,,0,,,0
2083,Divorce--Italian Style,,0,0,,0,,,0
2084,Lilies of the Field,,0,0,,0,,,0
2085,Hud,,0,0,,0,,,0
2086,The V.I.P.s,,0,0,,0,,,0
2087,America America,,0,0,,0,,,0
2088,Federico Fellini's 8-1/2,,0,0,,0,,,0
2089,Tom Jones,,0,0,,0,,,0
2090,Robert Frost: A Lover's Quarrel with the World,,0,0,,0,,,0
2091,Chagall,,0,0,,0,,,0
2092,How the West Was Won,,0,0,,0,,,0
2093,Irma La Douce,,0,0,,0,,,0
2094,Papa's Delicate Condition,,0,0,,0,,,0
2095,The Critic,,0,0,,0,,,0
2096,An Occurrence at Owl Creek Bridge,,0,0,,0,,,0
2097,"It's a Mad, Mad, Mad, Mad World",,0,0,,0,,,0
2098,My Fair Lady,,0,0,,0,,,0
2099,Topkapi,,0,0,,0,,,0
2100,Zorba the Greek,,0,0,,0,,,0
2101,The Night of the Iguana,,0,0,,0,,,0
2102,Jacques-Yves Cousteau's World without Sun,,0,0,,0,,,0
2103,Nine from Little Rock,,0,0,,0,,,0
2104,"Yesterday, Today and Tomorrow",,0,0,,0,,,0
2105,The Pink Phink,,0,0,,0,,,0
2106,Casals Conducts: 1964,,0,0,,0,,,0
2107,Becket,,0,0,,0,,,0
2108,Father Goose,,0,0,,0,,,0
2109,Cat Ballou,,0,0,,0,,,0
2110,A Thousand Clowns,,0,0,,0,,,0
2111,Darling,,0,0,,0,,,0
2112,A Patch of Blue,,0,0,,0,,,0
2113,Ship of Fools,,0,0,,0,,,0
2114,The Eleanor Roosevelt Story,,0,0,,0,,,0
2115,To Be Alive!,,0,0,,0,,,0
2116,The Shop on Main Street,,0,0,,0,,,0
2117,The Sandpiper,,0,0,,0,,,0
2118,The Dot and the Line,,0,0,,0,,,0
2119,The Chicken (Le Poulet),,0,0,,0,,,0
2120,The Great Race,,0,0,,0,,,0
2121,Thunderball,,0,0,,0,,,0
2122,A Man for All Seasons,,0,0,,0,,,0
2123,The Fortune Cookie,,0,0,,0,,,0
2124,Who's Afraid of Virginia Woolf?,,0,0,,0,,,0
2125,Fantastic Voyage,,0,0,,0,,,0
2126,The War Game,,0,0,,0,,,0
2127,A Year toward Tomorrow,,0,0,,0,,,0
2128,Grand Prix,,0,0,,0,,,0
2129,A Man and a Woman,,0,0,,0,,,0
2130,Born Free,,0,0,,0,,,0
2131,A Funny Thing Happened on the Way to the Forum,,0,0,,0,,,0
2132,Herb Alpert and the Tijuana Brass Double Feature,,0,0,,0,,,0
2133,Wild Wings,,0,0,,0,,,0
2134,In the Heat of the Night,,0,0,,0,,,0
2135,Cool Hand Luke,,0,0,,0,,,0
2136,Guess Who's Coming to Dinner,,0,0,,0,,,0
2137,Camelot,,0,0,,0,,,0
2138,The Anderson Platoon,,0,0,,0,,,0
2139,The Redwoods,,0,0,,0,,,0
2140,Closely Watched Trains,,0,0,,0,,,0
2141,Thoroughly Modern Millie,,0,0,,0,,,0
2142,Doctor Dolittle,,0,0,,0,,,0
2143,The Box,,0,0,,0,,,0
2144,A Place to Stand,,0,0,,0,,,0
2145,Charly,,0,0,,0,,,0
2146,The Subject Was Roses,,0,0,,0,,,0
2147,The Lion in Winter,,0,0,,0,,,0
2148,Funny Girl,,0,0,,0,,,0
2149,Oliver!,,0,0,,0,,,0
2150,Romeo and Juliet,,0,0,,0,,,0
2151,Journey into Self,,0,0,,0,,,0
2152,Why Man Creates,,0,0,,0,,,0
2153,Bullitt,,0,0,,0,,,0
2154,War and Peace,,0,0,,0,,,0
2155,The Thomas Crown Affair,,0,0,,0,,,0
2156,Winnie the Pooh and the Blustery Day,,0,0,,0,,,0
2157,Robert Kennedy Remembered,,0,0,,0,,,0
2158,The Producers,,0,0,,0,,,0
2159,True Grit,,0,0,,0,,,0
2160,"They Shoot Horses, Don't They?",,0,0,,0,,,0
2161,The Prime of Miss Jean Brodie,,0,0,,0,,,0
2162,Cactus Flower,,0,0,,0,,,0
2163,"Hello, Dolly!",,0,0,,0,,,0
2164,Butch Cassidy and the Sundance Kid,,0,0,,0,,,0
2165,Anne of the Thousand Days,,0,0,,0,,,0
2166,Midnight Cowboy,,0,0,,0,,,0
2167,Arthur Rubinstein - The Love of Life,,0,0,,0,,,0
2168,Czechoslovakia 1968,,0,0,,0,,,0
2169,Z,,0,0,,0,,,0
2170,It's Tough to Be a Bird,,0,0,,0,,,0
2171,The Magic Machines,,0,0,,0,,,0
2172,Marooned,,0,0,,0,,,0
2173,Patton,,0,0,,0,,,0
2174,Ryan's Daughter,,0,0,,0,,,0
2175,Women in Love,,0,0,,0,,,0
2176,Airport,,0,0,,0,,,0
2177,Cromwell,,0,0,,0,,,0
2178,Woodstock,,0,0,,0,,,0
2179,Interviews with My Lai Veterans,,0,0,,0,,,0
2180,Investigation of a Citizen above Suspicion,,0,0,,0,,,0
2181,Let It Be,,0,0,,0,,,0
2182,Lovers and Other Strangers,,0,0,,0,,,0
2183,Is It Always Right to Be Right?,,0,0,,0,,,0
2184,The Resurrection of Broncho Billy,,0,0,,0,,,0
2185,Tora! Tora! Tora!,,0,0,,0,,,0
2186,M*A*S*H,,0,0,,0,,,0
2187,The French Connection,,0,0,,0,,,0
2188,The Last Picture Show,,0,0,,0,,,0
2189,Klute,,0,0,,0,,,0
2190,Nicholas and Alexandra,,0,0,,0,,,0
2191,The Hellstrom Chronicle,,0,0,,0,,,0
2192,Sentinels of Silence,,0,0,,0,,,0
2193,The Garden of the Finzi Continis,,0,0,,0,,,0
2194,Summer of '42,,0,0,,0,,,0
2195,Shaft,,0,0,,0,,,0
2196,The Crunch Bird,,0,0,,0,,,0
2197,Bedknobs and Broomsticks,,0,0,,0,,,0
2198,Cabaret,,0,0,,0,,,0
2199,Butterflies Are Free,,0,0,,0,,,0
2200,Travels with My Aunt,,0,0,,0,,,0
2201,Marjoe,,0,0,,0,,,0
2202,This Tiny World,,0,0,,0,,,0
2203,The Discreet Charm of the Bourgeoisie,,0,0,,0,,,0
2204,Limelight,,0,0,,0,,,0
2205,The Poseidon Adventure,,0,0,,0,,,0
2206,Norman Rockwell's World...An American Dream,,0,0,,0,,,0
2207,The Candidate,,0,0,,0,,,0
2208,Save the Tiger,,0,0,,0,,,0
2209,The Paper Chase,,0,0,,0,,,0
2210,A Touch of Class,,0,0,,0,,,0
2211,The Sting,,0,0,,0,,,0
2212,Cries and Whispers,,0,0,,0,,,0
2213,The Great American Cowboy,,0,0,,0,,,0
2214,Princeton: A Search for Answers,,0,0,,0,,,0
2215,Day for Night,,0,0,,0,,,0
2216,The Way We Were,,0,0,,0,,,0
2217,Frank Film,,0,0,,0,,,0
2218,The Bolero,,0,0,,0,,,0
